text,meta_text,flag
<sep> hello <sep> good evening <sep> good evening to you as well <sep> i am looking to hire a new worker <sep> i'm focused on salary and holidays.  i don't care where i work. <sep> we have many openings at google and amazon <sep> ahh okay <sep> i could hire you in sales for google at 45/hr <sep> i'm neutral as far as google/amazon <sep> hold on please.  i'm looking at some options. <sep> 5 holidays? <sep> ok <end>,"['<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<agree>', '<end>']",0
"<sep> hi! <sep> hey <sep> so what job components are most important for you? <sep> how about 35$, tokyo, facebook engineer <sep> to me salary and workplace are important than the other two <sep> but the others are necessary too <sep> alright, i am more flexible on salary and position, but my main need is for you to work in seoul <sep> well, that is okay then <sep> is there a big difference for you between engineer and manager? <sep> yes <sep> i prefer engineer that is what i am trained for <sep> is facebook your preferred company? <sep> yes <sep> sorry i need more holidays <sep> at this pay <sep> else increase the pay <sep> i can increase both the pay and holidays if you would manage at facebook instead of engineer <sep> let's do that <sep> propose me the offer <sep> make it 4 and i will accept <sep> 4 days <sep> i cannot do 4 days unfortunately <sep> i can do 4 days but the salary would be $39 <sep> i can't accept manager then <sep> that's unfortunate <sep> yes, i know. sorry <sep> at a standstill <sep> would amazon manager be better than facebook manager <sep> a straight no <sep> what have you decided <sep> this is the best proposal i can do in terms of facebook engineer <sep> my counter offer <sep> i have no more offers left, sadly! <sep> me neither, and that is one i cannot take.  you can terminate the session <sep> well, you can. i can't <sep> can you please end the negotiation talk? <end>","['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<propose>', '<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<disagree>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<end>']",0
"<sep> apple sales, $45 hr <sep> let me know what you think <sep> that is not enough <sep> i could go as high as $50 for apple sales position <sep> i want $60 <sep> sound good $50 for apple sales position <end>","['<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<propose>', '<sep>', '<propose>', '<end>']",0
"<sep> hi <sep> hello <sep> let's deal <sep> how are you today? <sep> sure! <sep> what works best at google fornyou? i'm really open there <sep> sales at facebook or app,e? <sep> ? <sep> no sale at all...all mine except google or single digits <sep> and of course that one of my milan things...will any at google at all work for you? <sep> no <sep> amazon egnineer? <sep> no <sep> n9t ideal but at least its dbl digits ...but barely <sep> facebook engineet? <sep> its gonna be low other stuff tho...its 9 for me <end>","['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<unknown>', '<end>']",0
"<sep> hi <sep> why hello there!@ <sep> are you interested in an engineering or design position? <sep> engineering at facebook would be great <sep> i'm sorry, facebook is the one i don't have open right now. would amazon also work for engineering? <sep> apple then? <sep> i could offer you a design position at apple <sep> apple engineer? <sep> otherwise ill need a specific job site <sep> what site were you thinking of? <sep> if i went design i would need beijing and a little more benefit wise <sep> engineer with apple i could better negotiate on location <sep> i am fine with beijing, but the position would need to be an amazon engineer or a designer (not google, preferably apple) <sep> holidays would have to be restrictive, but pay is somewhat flexible <sep> something like that? <end>","['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<propose>', '<sep>', '<inquire>', '<sep>', '<inform>', '<sep>', '<inquire>', '<sep>', '<inform>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<inquire>', '<sep>', '<greet>', '<end>']",0
<sep> 40 an hour <sep> hello? <sep> hello <sep> do you agree with 40 an hour <sep> what are you interested in working? <sep> engineer with apple in  tokyo <sep> what about something like this in sydney? <sep> what do you think <end>,"['<sep>', '<unknown>', '<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<greet>', '<end>']",0
<sep> hi <sep> which company? <sep> location? <sep> facebook or google as engineer please <sep> tokyo or sydney <sep> prefer sydney <sep> if i do sydney you will have to lower weekly holiday. <sep> 3 days <sep> deal? <end>,"['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<inform>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<agree>', '<end>']",0
"<sep> what positiona re you looking for <sep> how about a designer with amazon, facebook or apple <sep> hi, i am looking for a job in tokyo or beijing.  i am open to position as i have several skills, but need more holidays. <sep> ok we can do that, how about an apple designer <sep> designer with apple would work, and i am willing to sacrifice pay for holidays. <sep> ok ill max those out for you <sep> wow, a fair person, i can take that. <end>","['<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<propose>', '<sep>', '<agree>', '<sep>', '<propose>', '<sep>', '<agree>', '<sep>', '<unknown>', '<end>']",0
<sep> hello <sep> hi! <sep> what are you looking for? <sep> im looking for a sales job <sep> or designer jobs (but not facebook) <sep> in tokyo or beijing <sep> don't care for holiday but salary is important <sep> i have sales at amazon <sep> i can do that <sep> you have to click accept <sep> can we do 40 an hr? <sep> meet you in middle salary <end>,"['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<propose>', '<end>']",0
"<sep> hi! <sep> hiya <sep> top 3 workplaces go <sep> hello? <sep> google manager, facebook manager, facebook desinger <sep> anywhere but seoul <sep> even salary and weekly holiday <sep> ok <sep> tokyo or sydney <sep> either <sep> they are about equal for me anyway <sep> ok <end>","['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<propose>', '<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<propose>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<agree>', '<end>']",0
"<sep> hi <sep> hello <sep> what position are you looking for? <sep> do you have a package in mind? <sep> i can look over your proposal and make you a counter, <sep> ? <sep> let ne see <sep> any sales positions in apple? <sep> preferably in tokyo <sep> this is the best i can do for that position, <sep> i accept your challenge <end>","['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<propose>', '<sep>', '<unknown>', '<end>']",0
<sep> hi there <sep> are you ready to make a deal? <sep> hello! i am! what are some aspects you are looking for? i want to make this as painless as possible and offer you a good deal <sep> i'd like to be an engineer at apple in tokyo <sep> preferably making 35 <sep> what do you say? <sep> i can offer you that at amazon <sep> i'm not interested in amazon <sep> i would do a facebook engineer position in tokyo for 38 <sep> what do you way <sep> *say <sep> ok then i will have to tweak some things around <sep> one sec <sep> ok <sep> sorry that salary and the holidays are too low <sep> make me a counter offer <end>,"['<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<inform>', '<sep>', '<inquire>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<propose>', '<sep>', '<propose>', '<end>']",0
"<sep> i want more salary <sep> why do you think you would deserve a raise? <sep> management experience, understanding of the products and organization <sep> i also have a strong background in technology products <sep> how much more money would you like hourly <sep> i believe i am worth 50 an hour <sep> how about $47/hour <sep> fair <end>","['<sep>', '<propose>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<end>']",0
"<sep> hello <sep> let's deal <sep> hello? <sep> hello, i'm looking for a position in seoul <sep> your looking <sep> as a manager at amazon <sep> yi need a job aa google engineer <end>","['<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<propose>', '<end>']",0
<sep> hi <sep> hi <sep> what can you offer? <sep> i would like to be a manager for apple <sep> which kind of job you want? <sep> in sydney <sep> i can't accept that <sep> no jobs available in sydney <sep> sorry <sep> this is the lowest i can take <end>,"['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<disagree>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<end>']",0
<sep> what do you want? <sep> tell me <sep> and i will make it so <sep> because i am generous <sep> hi i would love to be a manager at google.  is that available? <sep> and i am a friendly negotiator <sep> i'm kevin by the way <sep> what about beijing? <sep> could you get me a little more money? <end>,"['<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<end>']",0
<sep> hi! <sep> hello <sep> willing to work as a manager? <sep> all companies open <sep> i could swing manager at amazon <sep> i can work with you <sep> ok <sep> sydney work? <sep> only in tokyo or beijing though. and salary is really important <sep> thank you <sep> unfortunately sydney and soul are both 0's <sep> tokyo i can do but need some lesser vacation days and salary then <sep> you picked job and location <sep> no i didn't you asked if i could do manager! lol <sep> does apple work for you then? <sep> i went low on vacation to be fair <sep> that shows a very low score for me <sep> if i do apple the salary will have to come up <sep> willing to ywork with you <end>,"['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<propose>', '<sep>', '<unknown>', '<end>']",0
<sep> hello <sep> hi <sep> can i get manager at apple? <sep> in sydney <sep> what are you looking for exactly <sep> a manager role at apple in sydney <end>,"['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<unknown>', '<end>']",0
"<sep> hi there! <sep> hello! <sep> looking for a job what do you have? <sep> engineer, manager, designed, and sales <sep> maybe something in engineering <sep> would you like to work with google? <sep> let me see the offer <sep> can i see amazon offer too? <end>","['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<greet>', '<sep>', '<inquire>', '<sep>', '<propose>', '<sep>', '<inquire>', '<end>']",0
<sep> hi <sep> hi! we're looking for a facebook manager <sep> ideally the job is in beijing <sep> lets see <sep> thats doable <sep> weekly holidays? <sep> would 3 days work? <sep> ok <end>,"['<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<agree>', '<end>']",0
"<sep> hi, i have a few positions at apple open! <sep> what line of work are you in? <sep> health insurance <sep> i only have engineer and designer positions open, is that ok? <sep> yes thats fine <sep> alright sounds good <sep> i propose the salary to be 37 <end>","['<sep>', '<propose>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<propose>', '<end>']",0
"<sep> hi <sep> hey <sep> do you have any openings in facebook? <sep> what kind of salary are you looking for <sep> yes we do, we have 4 positions, engineer, manager, designer, and sales rep. <sep> facebook engineer please. preferably in tokyo or beijing <sep> for either location and fb engineer, i would be willing to negotiate for a lower salery <sep> ok sounds good <sep> so i have a facebook engineer position for 32 per hour, 4 day holiday, in tokyo. <sep> i'm happy with that <end>","['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<propose>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<propose>', '<sep>', '<unknown>', '<end>']",0
